year,month,day,hour,minute,Celsius,PAH,PAH-24,PAH-12,PAH-6,PAH-3,PAH-1,PAH+1,PAH+2,PAH+3,PAH+4,PAH+6,PAH+12,PAH+24
2018,12,16,22,0,1.033333333,10.9,10.5,9,10.7,10.6,10.9,10.2,10.3,10.2,10.3,10.1,8.8,10.8
2018,12,16,22,15,1.033333333,10.9,10.7,9.2,10.7,10.8,10.8,10.2,10.3,10.4,10.2,10.2,8.8,11.2
2018,12,16,22,30,1.033333333,10.6,10.8,9.2,10.6,10.8,11,10.1,10.3,10.3,10.3,10.3,8.9,10.8
2018,12,16,22,45,1.033333333,10.5,10.8,9.3,10.7,11,10.8,10.4,10.2,10.3,10.4,10.2,9.3,10.7
2018,12,16,23,0,0.816666667,10.2,10.8,9.1,10.9,11,10.9,10.3,10.2,10.3,10.4,10.4,9.5,10.5
2018,12,16,23,15,0.816666667,10.2,10.6,9.2,11,10.9,10.9,10.3,10.4,10.2,10.2,10.3,9.5,10
2018,12,16,23,30,0.816666667,10.1,10.6,9,11,10.9,10.6,10.3,10.3,10.3,10.2,10.4,9.5,10
2018,12,16,23,45,0.816666667,10.4,10.5,9.2,11.1,10.7,10.5,10.2,10.3,10.4,10.1,10.3,9.1,9.9
2018,12,17,0,0,0.9,10.3,10.5,9.5,10.8,10.9,10.2,10.2,10.3,10.4,10.1,10.2,9,10
2018,12,17,0,15,0.9,10.3,10.3,9.5,10.7,10.8,10.2,10.4,10.2,10.2,10.2,10.2,9.2,10
2018,12,17,0,30,0.9,10.3,10.2,9.5,10.7,11,10.1,10.3,10.3,10.2,10.3,10.1,9.6,10.1
2018,12,17,0,45,0.9,10.2,10.1,9.3,10.7,10.8,10.4,10.3,10.4,10.1,10.2,10.3,10.2,9.8
2018,12,17,1,0,0.9,10.2,10.2,9.2,10.6,10.9,10.3,10.3,10.4,10.1,10.4,10.3,10.8,9.6
2018,12,17,1,15,0.9,10.4,10.1,9.2,10.8,10.9,10.3,10.2,10.2,10.2,10.3,10.3,10.9,9.5
2018,12,17,1,30,0.9,10.3,10.1,9.4,10.8,10.6,10.3,10.3,10.2,10.3,10.4,10.3,10.6,9.5
2018,12,17,1,45,0.9,10.3,10.2,9.3,11,10.5,10.2,10.4,10.1,10.2,10.3,10.3,10.1,9.8
2018,12,17,2,0,0.927777778,10.3,10,9.3,11,10.2,10.2,10.4,10.1,10.4,10.2,10.2,9.4,9.9
2018,12,17,2,15,0.927777778,10.2,10.3,9.4,10.9,10.2,10.4,10.2,10.2,10.3,10.2,9.9,9.1,9.8
2018,12,17,2,30,0.927777778,10.3,10.3,9.7,10.9,10.1,10.3,10.2,10.3,10.4,10.1,9.5,9,9.9
2018,12,17,2,45,0.927777778,10.4,10.3,10,10.7,10.4,10.3,10.1,10.2,10.3,10.3,9.3,9.2,9.7
2018,12,17,3,0,1.127777778,10.4,10.3,10.5,10.9,10.3,10.3,10.1,10.4,10.2,10.3,9,12.6,9.6
2018,12,17,3,15,1.127777778,10.2,10,10.6,10.8,10.3,10.2,10.2,10.3,10.2,10.3,9,16.7,9.5
2018,12,17,3,30,1.127777778,10.2,9.9,10.8,11,10.3,10.3,10.3,10.4,10.1,10.3,9.1,20.6,9.4
2018,12,17,3,45,1.127777778,10.1,10,10.7,10.8,10.2,10.4,10.2,10.3,10.3,10.3,8.7,24.6,9.5
2018,12,17,4,0,1.127777778,10.1,9.9,10.7,10.9,10.2,10.4,10.4,10.2,10.3,10.2,8.8,22.2,9.6
2018,12,17,4,15,1.127777778,10.2,10.1,10.7,10.9,10.4,10.2,10.3,10.2,10.3,9.9,8.8,18.5,9.9
2018,12,17,4,30,1.127777778,10.3,10.2,10.6,10.6,10.3,10.2,10.4,10.1,10.3,9.5,8.9,14.9,9.9
2018,12,17,4,45,1.127777778,10.2,10.1,10.7,10.5,10.3,10.1,10.3,10.3,10.3,9.3,9.3,11.2,10
2018,12,17,5,0,1.488888889,10.4,10.15,10.9,10.2,10.3,10.1,10.2,10.3,10.2,9,9.5,10.5,9.9
2018,12,17,5,15,1.488888889,10.3,10.2,11,10.2,10.2,10.2,10.2,10.3,9.9,9,9.5,10.7,9.9
2018,12,17,5,30,1.488888889,10.4,10.1,11,10.1,10.3,10.3,10.1,10.3,9.5,9.1,9.5,10.8,9.9
2018,12,17,5,45,1.488888889,10.3,10.1,11.1,10.4,10.4,10.2,10.3,10.3,9.3,8.7,9.1,10.7,9.9
2018,12,17,6,0,1.633333333,10.2,12.6,10.8,10.3,10.4,10.4,10.3,10.2,9,8.8,9,10.9,9.8
2018,12,17,6,15,1.633333333,10.2,10.1,10.7,10.3,10.2,10.3,10.3,9.9,9,8.8,9.2,10.8,10
2018,12,17,6,30,1.633333333,10.1,10.2,10.7,10.3,10.2,10.4,10.3,9.5,9.1,8.9,9.6,10.7,10
2018,12,17,6,45,1.633333333,10.3,10.2,10.7,10.2,10.1,10.3,10.3,9.3,8.7,9.3,10.2,10.6,9.9
2018,12,17,7,0,1.633333333,10.3,10.2,10.6,10.2,10.1,10.2,10.2,9,8.8,9.5,10.8,10.6,10.1
2018,12,17,7,15,1.633333333,10.3,10.1,10.8,10.4,10.2,10.2,9.9,9,8.8,9.5,10.9,10.4,10.1
2018,12,17,7,30,1.633333333,10.3,10,10.8,10.3,10.3,10.1,9.5,9.1,8.9,9.5,10.6,10.6,10.3
2018,12,17,7,45,1.633333333,10.3,9.6,11,10.3,10.2,10.3,9.3,8.7,9.3,9.1,10.1,10.8,10.4
2018,12,17,8,0,1.861111111,10.2,9.4,11,10.3,10.4,10.3,9,8.8,9.5,9,9.4,10.8,10.2
2018,12,17,8,15,1.861111111,9.9,9.4,10.9,10.2,10.3,10.3,9,8.8,9.5,9.2,9.1,10.8,9.8
2018,12,17,8,30,1.861111111,9.5,9.3,10.9,10.3,10.4,10.3,9.1,8.9,9.5,9.6,9,10.6,9.6
2018,12,17,8,45,1.861111111,9.3,9.3,10.7,10.4,10.3,10.3,8.7,9.3,9.1,10.2,9.2,10.6,10
2018,12,17,9,0,2.027777778,9,9.1,10.9,10.4,10.2,10.2,8.8,9.5,9,10.8,12.6,10.5,13.7
2018,12,17,9,15,2.027777778,9,8.7,10.8,10.2,10.2,9.9,8.8,9.5,9.2,10.9,16.7,10.6,17.7
2018,12,17,9,30,2.027777778,9.1,8.7,11,10.2,10.1,9.5,8.9,9.5,9.6,10.6,20.6,10.7,21.5
2018,12,17,9,45,2.027777778,8.7,8.8,10.8,10.1,10.3,9.3,9.3,9.1,10.2,10.1,24.6,10.8,24.3
2018,12,17,10,0,2.027777778,8.8,9,10.9,10.1,10.3,9,9.5,9,10.8,9.4,22.2,10.8,20.8
2018,12,17,10,15,2.027777778,8.8,9.2,10.9,10.2,10.3,9,9.5,9.2,10.9,9.1,18.5,11.2,16.9
2018,12,17,10,30,2.027777778,8.9,9.2,10.6,10.3,10.3,9.1,9.5,9.6,10.6,9,14.9,10.8,13.2
2018,12,17,10,45,2.027777778,9.3,9.3,10.5,10.2,10.3,8.7,9.1,10.2,10.1,9.2,11.2,10.7,9.9
2018,12,17,11,0,2.283333333,9.5,9.1,10.2,10.4,10.2,8.8,9,10.8,9.4,12.6,10.5,10.5,9.8
2018,12,17,11,15,2.283333333,9.5,9.2,10.2,10.3,9.9,8.8,9.2,10.9,9.1,16.7,10.7,10,9.9
2018,12,17,11,30,2.283333333,9.5,9,10.1,10.4,9.5,8.9,9.6,10.6,9,20.6,10.8,10,9.9
2018,12,17,11,45,2.283333333,9.1,9.2,10.4,10.3,9.3,9.3,10.2,10.1,9.2,24.6,10.7,9.9,9.7
2018,12,17,12,0,2.655555556,9,9.5,10.3,10.2,9,9.5,10.8,9.4,12.6,22.2,10.9,10,10
2018,12,17,12,15,2.655555556,9.2,9.5,10.3,10.2,9,9.5,10.9,9.1,16.7,18.5,10.8,10,9.8
2018,12,17,12,30,2.655555556,9.6,9.5,10.3,10.1,9.1,9.5,10.6,9,20.6,14.9,10.7,10.1,9.6
2018,12,17,12,45,2.655555556,10.2,9.3,10.2,10.3,8.7,9.1,10.1,9.2,24.6,11.2,10.6,9.8,9.6
2018,12,17,13,0,2.655555556,10.8,9.2,10.2,10.3,8.8,9,9.4,12.6,22.2,10.5,10.6,9.6,9.3
2018,12,17,13,15,2.655555556,10.9,9.2,10.4,10.3,8.8,9.2,9.1,16.7,18.5,10.7,10.4,9.5,9.3
2018,12,17,13,30,2.655555556,10.6,9.4,10.3,10.3,8.9,9.6,9,20.6,14.9,10.8,10.6,9.5,9.2
2018,12,17,13,45,2.655555556,10.1,9.3,10.3,10.3,9.3,10.2,9.2,24.6,11.2,10.7,10.8,9.8,9.2
2018,12,17,14,0,2.605555556,9.4,9.3,10.3,10.2,9.5,10.8,12.6,22.2,10.5,10.9,10.8,9.9,9.2
2018,12,17,14,15,2.605555556,9.1,9.4,10.2,9.9,9.5,10.9,16.7,18.5,10.7,10.8,10.8,9.8,8.9
2018,12,17,14,30,2.605555556,9,9.7,10.3,9.5,9.5,10.6,20.6,14.9,10.8,10.7,10.6,9.9,8.4
2018,12,17,14,45,2.605555556,9.2,10,10.4,9.3,9.1,10.1,24.6,11.2,10.7,10.6,10.6,9.7,8.3
2018,12,17,15,0,2.522222222,12.6,10.5,10.4,9,9,9.4,22.2,10.5,10.9,10.6,10.5,9.6,10.8
2018,12,17,15,15,2.522222222,16.7,10.6,10.2,9,9.2,9.1,18.5,10.7,10.8,10.4,10.6,9.5,14.3
2018,12,17,15,30,2.522222222,20.6,10.8,10.2,9.1,9.6,9,14.9,10.8,10.7,10.6,10.7,9.4,18.1
2018,12,17,15,45,2.522222222,24.6,10.7,10.1,8.7,10.2,9.2,11.2,10.7,10.6,10.8,10.8,9.5,22.2
2018,12,17,16,0,2.522222222,22.2,10.7,10.1,8.8,10.8,12.6,10.5,10.9,10.6,10.8,10.8,9.6,20
2018,12,17,16,15,2.522222222,18.5,10.7,10.2,8.8,10.9,16.7,10.7,10.8,10.4,10.8,11.2,9.9,17.1
2018,12,17,16,30,2.522222222,14.9,10.6,10.3,8.9,10.6,20.6,10.8,10.7,10.6,10.6,10.8,9.9,13.9
2018,12,17,16,45,2.522222222,11.2,10.7,10.2,9.3,10.1,24.6,10.7,10.6,10.8,10.6,10.7,10,10
2018,12,17,17,0,2.366666667,10.5,10.9,10.4,9.5,9.4,22.2,10.9,10.6,10.8,10.5,10.5,9.9,9.5
2018,12,17,17,15,2.366666667,10.7,11,10.3,9.5,9.1,18.5,10.8,10.4,10.8,10.6,10,9.9,9
2018,12,17,17,30,2.366666667,10.8,11,10.4,9.5,9,14.9,10.7,10.6,10.6,10.7,10,9.9,8.6
2018,12,17,17,45,2.366666667,10.7,11.1,10.3,9.1,9.2,11.2,10.6,10.8,10.6,10.8,9.9,9.9,8.7
2018,12,17,18,0,2.288888889,10.9,10.8,10.2,9,12.6,10.5,10.6,10.8,10.5,10.8,10,9.8,8.5
2018,12,17,18,15,2.288888889,10.8,10.7,10.2,9.2,16.7,10.7,10.4,10.8,10.6,11.2,10,10,8.6
2018,12,17,18,30,2.288888889,10.7,10.7,10.1,9.6,20.6,10.8,10.6,10.6,10.7,10.8,10.1,10,8.7
2018,12,17,18,45,2.288888889,10.6,10.7,10.3,10.2,24.6,10.7,10.8,10.6,10.8,10.7,9.8,9.9,8.8
2018,12,17,19,0,2.288888889,10.6,10.6,10.3,10.8,22.2,10.9,10.8,10.5,10.8,10.5,9.6,10.1,8.8
2018,12,17,19,15,2.288888889,10.4,10.8,10.3,10.9,18.5,10.8,10.8,10.6,11.2,10,9.5,10.1,8.8
2018,12,17,19,30,2.288888889,10.6,10.8,10.3,10.6,14.9,10.7,10.6,10.7,10.8,10,9.5,10.3,8.8
2018,12,17,19,45,2.288888889,10.8,11,10.3,10.1,11.2,10.6,10.6,10.8,10.7,9.9,9.8,10.4,8.6
2018,12,17,20,0,2.155555556,10.8,11,10.2,9.4,10.5,10.6,10.5,10.8,10.5,10,9.9,10.2,8.7
2018,12,17,20,15,2.155555556,10.8,10.9,9.9,9.1,10.7,10.4,10.6,11.2,10,10,9.8,9.8,8.6
2018,12,17,20,30,2.155555556,10.6,10.9,9.5,9,10.8,10.6,10.7,10.8,10,10.1,9.9,9.6,8.8
2018,12,17,20,45,2.155555556,10.6,10.7,9.3,9.2,10.7,10.8,10.8,10.7,9.9,9.8,9.7,10,8.8
2018,12,17,21,0,2.133333333,10.5,10.9,9,12.6,10.9,10.8,10.8,10.5,10,9.6,9.6,13.7,9
2018,12,17,21,15,2.133333333,10.6,10.8,9,16.7,10.8,10.8,11.2,10,10,9.5,9.5,17.7,9.2
2018,12,17,21,30,2.133333333,10.7,11,9.1,20.6,10.7,10.6,10.8,10,10.1,9.5,9.4,21.5,9.2
2018,12,17,21,45,2.133333333,10.8,10.8,8.7,24.6,10.6,10.6,10.7,9.9,9.8,9.8,9.5,24.3,9.1
2018,12,17,22,0,2.133333333,10.8,10.9,8.8,22.2,10.6,10.5,10.5,10,9.6,9.9,9.6,20.8,9.1
2018,12,17,22,15,2.133333333,11.2,10.9,8.8,18.5,10.4,10.6,10,10,9.5,9.8,9.9,16.9,9.2
2018,12,17,22,30,2.133333333,10.8,10.6,8.9,14.9,10.6,10.7,10,10.1,9.5,9.9,9.9,13.2,9.1
2018,12,17,22,45,2.133333333,10.7,10.5,9.3,11.2,10.8,10.8,9.9,9.8,9.8,9.7,10,9.9,9.2
2018,12,17,23,0,2.155555556,10.5,10.2,9.5,10.5,10.8,10.8,10,9.6,9.9,9.6,9.9,9.8,9.1
2018,12,17,23,15,2.155555556,10,10.2,9.5,10.7,10.8,11.2,10,9.5,9.8,9.5,9.9,9.9,8.9
2018,12,17,23,30,2.155555556,10,10.1,9.5,10.8,10.6,10.8,10.1,9.5,9.9,9.4,9.9,9.9,8.7
2018,12,17,23,45,2.155555556,9.9,10.4,9.1,10.7,10.6,10.7,9.8,9.8,9.7,9.5,9.9,9.7,8.8
2018,12,18,0,0,2.477777778,10,10.3,9,10.9,10.5,10.5,9.6,9.9,9.6,9.6,9.8,10,8.9
2018,12,18,0,15,2.477777778,10,10.3,9.2,10.8,10.6,10,9.5,9.8,9.5,9.9,10,9.8,9.1
2018,12,18,0,30,2.477777778,10.1,10.3,9.6,10.7,10.7,10,9.5,9.9,9.4,9.9,10,9.6,9.2
2018,12,18,0,45,2.477777778,9.8,10.2,10.2,10.6,10.8,9.9,9.8,9.7,9.5,10,9.9,9.6,8.8
2018,12,18,1,0,2.477777778,9.6,10.2,10.8,10.6,10.8,10,9.9,9.6,9.6,9.9,10.1,9.3,8.6
2018,12,18,1,15,2.477777778,9.5,10.4,10.9,10.4,11.2,10,9.8,9.5,9.9,9.9,10.1,9.3,8.3
2018,12,18,1,30,2.477777778,9.5,10.3,10.6,10.6,10.8,10.1,9.9,9.4,9.9,9.9,10.3,9.2,8.1
2018,12,18,1,45,2.477777778,9.8,10.3,10.1,10.8,10.7,9.8,9.7,9.5,10,9.9,10.4,9.2,8.3
2018,12,18,2,0,2.322222222,9.9,10.3,9.4,10.8,10.5,9.6,9.6,9.6,9.9,9.8,10.2,9.2,8.6
2018,12,18,2,15,2.322222222,9.8,10.2,9.1,10.8,10,9.5,9.5,9.9,9.9,10,9.8,8.9,8.6
2018,12,18,2,30,2.322222222,9.9,10.3,9,10.6,10,9.5,9.4,9.9,9.9,10,9.6,8.4,9
2018,12,18,2,45,2.322222222,9.7,10.4,9.2,10.6,9.9,9.8,9.5,10,9.9,9.9,10,8.3,8.7
2018,12,18,3,0,2.322222222,9.6,10.4,12.6,10.5,10,9.9,9.6,9.9,9.8,10.1,13.7,10.8,8.6
2018,12,18,3,15,2.322222222,9.5,10.2,16.7,10.6,10,9.8,9.9,9.9,10,10.1,17.7,14.3,8.5
2018,12,18,3,30,2.322222222,9.4,10.2,20.6,10.7,10.1,9.9,9.9,9.9,10,10.3,21.5,18.1,8.5
2018,12,18,3,45,2.322222222,9.5,10.1,24.6,10.8,9.8,9.7,10,9.9,9.9,10.4,24.3,22.2,8.7
2018,12,18,4,0,2.322222222,9.6,10.1,22.2,10.8,9.6,9.6,9.9,9.8,10.1,10.2,20.8,20,8.7
2018,12,18,4,15,2.322222222,9.9,10.2,18.5,11.2,9.5,9.5,9.9,10,10.1,9.8,16.9,17.1,8.9
2018,12,18,4,30,2.322222222,9.9,10.3,14.9,10.8,9.5,9.4,9.9,10,10.3,9.6,13.2,13.9,9
2018,12,18,4,45,2.322222222,10,10.2,11.2,10.7,9.8,9.5,9.9,9.9,10.4,10,9.9,10,9
2018,12,18,5,0,2.722222222,9.9,10.4,10.5,10.5,9.9,9.6,9.8,10.1,10.2,13.7,9.8,9.5,9
2018,12,18,5,15,2.722222222,9.9,10.3,10.7,10,9.8,9.9,10,10.1,9.8,17.7,9.9,9,9.1
2018,12,18,5,30,2.722222222,9.9,10.4,10.8,10,9.9,9.9,10,10.3,9.6,21.5,9.9,8.6,9.1
2018,12,18,5,45,2.722222222,9.9,10.3,10.7,9.9,9.7,10,9.9,10.4,10,24.3,9.7,8.7,9.3
2018,12,18,6,0,2.961111111,9.8,10.2,10.9,10,9.6,9.9,10.1,10.2,13.7,20.8,10,8.5,9.3
2018,12,18,6,15,2.961111111,10,10.2,10.8,10,9.5,9.9,10.1,9.8,17.7,16.9,9.8,8.6,9.3
2018,12,18,6,30,2.961111111,10,10.1,10.7,10.1,9.4,9.9,10.3,9.6,21.5,13.2,9.6,8.7,9.3
2018,12,18,6,45,2.961111111,9.9,10.3,10.6,9.8,9.5,9.9,10.4,10,24.3,9.9,9.6,8.8,9.2
2018,12,18,7,0,2.961111111,10.1,10.3,10.6,9.6,9.6,9.8,10.2,13.7,20.8,9.8,9.3,8.8,9.3
2018,12,18,7,15,2.961111111,10.1,10.3,10.4,9.5,9.9,10,9.8,17.7,16.9,9.9,9.3,8.8,9.4
2018,12,18,7,30,2.961111111,10.3,10.3,10.6,9.5,9.9,10,9.6,21.5,13.2,9.9,9.2,8.8,13
2018,12,18,7,45,2.961111111,10.4,10.3,10.8,9.8,10,9.9,10,24.3,9.9,9.7,9.2,8.6,16.8
2018,12,18,8,0,3.35,10.2,10.2,10.8,9.9,9.9,10.1,13.7,20.8,9.8,10,9.2,8.7,20.6
2018,12,18,8,15,3.35,9.8,9.9,10.8,9.8,9.9,10.1,17.7,16.9,9.9,9.8,8.9,8.6,23.8
2018,12,18,8,30,3.35,9.6,9.5,10.6,9.9,9.9,10.3,21.5,13.2,9.9,9.6,8.4,8.8,19.9
2018,12,18,8,45,3.35,10,9.3,10.6,9.7,9.9,10.4,24.3,9.9,9.7,9.6,8.3,8.8,15.6
2018,12,18,9,0,3.594444444,13.7,9,10.5,9.6,9.8,10.2,20.8,9.8,10,9.3,10.8,9,11.2
2018,12,18,9,15,3.594444444,17.7,9,10.6,9.5,10,9.8,16.9,9.9,9.8,9.3,14.3,9.2,7.6
2018,12,18,9,30,3.594444444,21.5,9.1,10.7,9.4,10,9.6,13.2,9.9,9.6,9.2,18.1,9.2,7.5
2018,12,18,9,45,3.594444444,24.3,8.7,10.8,9.5,9.9,10,9.9,9.7,9.6,9.2,22.2,9.1,7.7
2018,12,18,10,0,3.594444444,20.8,8.8,10.8,9.6,10.1,13.7,9.8,10,9.3,9.2,20,9.1,7.9
2018,12,18,10,15,3.594444444,16.9,8.8,11.2,9.9,10.1,17.7,9.9,9.8,9.3,8.9,17.1,9.2,8
2018,12,18,10,30,3.594444444,13.2,8.9,10.8,9.9,10.3,21.5,9.9,9.6,9.2,8.4,13.9,9.1,7.8
2018,12,18,10,45,3.594444444,9.9,9.3,10.7,10,10.4,24.3,9.7,9.6,9.2,8.3,10,9.2,7.7
2018,12,18,11,0,4.322222222,9.8,9.5,10.5,9.9,10.2,20.8,10,9.3,9.2,10.8,9.5,9.1,7.7
2018,12,18,11,15,4.322222222,9.9,9.5,10,9.9,9.8,16.9,9.8,9.3,8.9,14.3,9,8.9,7.7
2018,12,18,11,30,4.322222222,9.9,9.5,10,9.9,9.6,13.2,9.6,9.2,8.4,18.1,8.6,8.7,7.95
2018,12,18,11,45,4.322222222,9.7,9.1,9.9,9.9,10,9.9,9.6,9.2,8.3,22.2,8.7,8.8,8.2
2018,12,18,12,0,4.8,10,9,10,9.8,13.7,9.8,9.3,9.2,10.8,20,8.5,8.9,8
2018,12,18,12,15,4.8,9.8,9.2,10,10,17.7,9.9,9.3,8.9,14.3,17.1,8.6,9.1,7.9
2018,12,18,12,30,4.8,9.6,9.6,10.1,10,21.5,9.9,9.2,8.4,18.1,13.9,8.7,9.2,9.9
2018,12,18,12,45,4.8,9.6,10.2,9.8,9.9,24.3,9.7,9.2,8.3,22.2,10,8.8,8.8,8
2018,12,18,13,0,4.8,9.3,10.8,9.6,10.1,20.8,10,9.2,10.8,20,9.5,8.8,8.6,8.5
2018,12,18,13,15,4.8,9.3,10.9,9.5,10.1,16.9,9.8,8.9,14.3,17.1,9,8.8,8.3,8.4
2018,12,18,13,30,4.8,9.2,10.6,9.5,10.3,13.2,9.6,8.4,18.1,13.9,8.6,8.8,8.1,8
2018,12,18,13,45,4.8,9.2,10.1,9.8,10.4,9.9,9.6,8.3,22.2,10,8.7,8.6,8.3,7.7
2018,12,18,14,0,5.1,9.2,9.4,9.9,10.2,9.8,9.3,10.8,20,9.5,8.5,8.7,8.6,6.9
2018,12,18,14,15,5.1,8.9,9.1,9.8,9.8,9.9,9.3,14.3,17.1,9,8.6,8.6,8.6,6.8
2018,12,18,14,30,5.1,8.4,9,9.9,9.6,9.9,9.2,18.1,13.9,8.6,8.7,8.8,9,7
2018,12,18,14,45,5.1,8.3,9.2,9.7,10,9.7,9.2,22.2,10,8.7,8.8,8.8,8.7,7
2018,12,18,15,0,5.144444444,10.8,12.6,9.6,13.7,10,9.2,20,9.5,8.5,8.8,9,8.6,6.9
2018,12,18,15,15,5.144444444,14.3,16.7,9.5,17.7,9.8,8.9,17.1,9,8.6,8.8,9.2,8.5,7.1
2018,12,18,15,30,5.144444444,18.1,20.6,9.4,21.5,9.6,8.4,13.9,8.6,8.7,8.8,9.2,8.5,7.3
2018,12,18,15,45,5.144444444,22.2,24.6,9.5,24.3,9.6,8.3,10,8.7,8.8,8.6,9.1,8.7,7.4
2018,12,18,16,0,5.144444444,20,22.2,9.6,20.8,9.3,10.8,9.5,8.5,8.8,8.7,9.1,8.7,8.1
2018,12,18,16,15,5.144444444,17.1,18.5,9.9,16.9,9.3,14.3,9,8.6,8.8,8.6,9.2,8.9,8.1
2018,12,18,16,30,5.144444444,13.9,14.9,9.9,13.2,9.2,18.1,8.6,8.7,8.8,8.8,9.1,9,9.1
2018,12,18,16,45,5.144444444,10,11.2,10,9.9,9.2,22.2,8.7,8.8,8.6,8.8,9.2,9,9.7
2018,12,18,17,0,5.138888889,9.5,10.5,9.9,9.8,9.2,20,8.5,8.8,8.7,9,9.1,9,10.4
2018,12,18,17,15,5.138888889,9,10.7,9.9,9.9,8.9,17.1,8.6,8.8,8.6,9.2,8.9,9.1,10.7
2018,12,18,17,30,5.138888889,8.6,10.8,9.9,9.9,8.4,13.9,8.7,8.8,8.8,9.2,8.7,9.1,10.5
2018,12,18,17,45,5.138888889,8.7,10.7,9.9,9.7,8.3,10,8.8,8.6,8.8,9.1,8.8,9.3,10.6
2018,12,18,18,0,5.105555556,8.5,10.9,9.8,10,10.8,9.5,8.8,8.7,9,9.1,8.9,9.3,10.6
2018,12,18,18,15,5.105555556,8.6,10.8,10,9.8,14.3,9,8.8,8.6,9.2,9.2,9.1,9.3,10.8
2018,12,18,18,30,5.105555556,8.7,10.7,10,9.6,18.1,8.6,8.8,8.8,9.2,9.1,9.2,9.3,10.7
2018,12,18,18,45,5.105555556,8.8,10.6,9.9,9.6,22.2,8.7,8.6,8.8,9.1,9.2,8.8,9.2,10.5
2018,12,18,19,0,5.105555556,8.8,10.6,10.1,9.3,20,8.5,8.7,9,9.1,9.1,8.6,9.3,10.5
2018,12,18,19,15,5.105555556,8.8,10.4,10.1,9.3,17.1,8.6,8.6,9.2,9.2,8.9,8.3,9.4,10.6
2018,12,18,19,30,5.105555556,8.8,10.6,10.3,9.2,13.9,8.7,8.8,9.2,9.1,8.7,8.1,13,10.7
2018,12,18,19,45,5.105555556,8.6,10.8,10.4,9.2,10,8.8,8.8,9.1,9.2,8.8,8.3,16.8,10.7
2018,12,18,20,0,4.877777778,8.7,10.8,10.2,9.2,9.5,8.8,9,9.1,9.1,8.9,8.6,20.6,10.4
2018,12,18,20,15,4.877777778,8.6,10.8,9.8,8.9,9,8.8,9.2,9.2,8.9,9.1,8.6,23.8,10.4
2018,12,18,20,30,4.877777778,8.8,10.6,9.6,8.4,8.6,8.8,9.2,9.1,8.7,9.2,9,19.9,10.2
2018,12,18,20,45,4.877777778,8.8,10.6,10,8.3,8.7,8.6,9.1,9.2,8.8,8.8,8.7,15.6,10.1
2018,12,18,21,0,4.788888889,9,10.5,13.7,10.8,8.5,8.7,9.1,9.1,8.9,8.6,8.6,11.2,10.3
2018,12,18,21,15,4.788888889,9.2,10.6,17.7,14.3,8.6,8.6,9.2,8.9,9.1,8.3,8.5,7.6,10.3
2018,12,18,21,30,4.788888889,9.2,10.7,21.5,18.1,8.7,8.8,9.1,8.7,9.2,8.1,8.5,7.5,10.1
2018,12,18,21,45,4.788888889,9.1,10.8,24.3,22.2,8.8,8.8,9.2,8.8,8.8,8.3,8.7,7.7,10.1
2018,12,18,22,0,4.788888889,9.1,10.8,20.8,20,8.8,9,9.1,8.9,8.6,8.6,8.7,7.9,9.7
2018,12,18,22,15,4.788888889,9.2,11.2,16.9,17.1,8.8,9.2,8.9,9.1,8.3,8.6,8.9,8,9.9
2018,12,18,22,30,4.788888889,9.1,10.8,13.2,13.9,8.8,9.2,8.7,9.2,8.1,9,9,7.8,9.8
2018,12,18,22,45,4.788888889,9.2,10.7,9.9,10,8.6,9.1,8.8,8.8,8.3,8.7,9,7.7,9.9
2018,12,18,23,0,4.577777778,9.1,10.5,9.8,9.5,8.7,9.1,8.9,8.6,8.6,8.6,9,7.7,9.9
2018,12,18,23,15,4.577777778,8.9,10,9.9,9,8.6,9.2,9.1,8.3,8.6,8.5,9.1,7.7,9.6
2018,12,18,23,30,4.577777778,8.7,10,9.9,8.6,8.8,9.1,9.2,8.1,9,8.5,9.1,7.95,9.7
2018,12,18,23,45,4.577777778,8.8,9.9,9.7,8.7,8.8,9.2,8.8,8.3,8.7,8.7,9.3,8.2,9.7
2018,12,19,0,0,4.955555556,8.9,10,10,8.5,9,9.1,8.6,8.6,8.6,8.7,9.3,8,9.9
2018,12,19,0,15,4.955555556,9.1,10,9.8,8.6,9.2,8.9,8.3,8.6,8.5,8.9,9.3,7.9,9.7
2018,12,19,0,30,4.955555556,9.2,10.1,9.6,8.7,9.2,8.7,8.1,9,8.5,9,9.3,9.9,9.6
2018,12,19,0,45,4.955555556,8.8,9.8,9.6,8.8,9.1,8.8,8.3,8.7,8.7,9,9.2,8,9.7
2018,12,19,1,0,4.955555556,8.6,9.6,9.3,8.8,9.1,8.9,8.6,8.6,8.7,9,9.3,8.5,9.6
2018,12,19,1,15,4.955555556,8.3,9.5,9.3,8.8,9.2,9.1,8.6,8.5,8.9,9.1,9.4,8.4,9.8
2018,12,19,1,30,4.955555556,8.1,9.5,9.2,8.8,9.1,9.2,9,8.5,9,9.1,13,8,10
2018,12,19,1,45,4.955555556,8.3,9.8,9.2,8.6,9.2,8.8,8.7,8.7,9,9.3,16.8,7.7,10
2018,12,19,2,0,4.272222222,8.6,9.9,9.2,8.7,9.1,8.6,8.6,8.7,9,9.3,20.6,6.9,10
2018,12,19,2,15,4.272222222,8.6,9.8,8.9,8.6,8.9,8.3,8.5,8.9,9.1,9.3,23.8,6.8,10
